src_ip,dst_ip,protocol,time_bin,start_time,end_time,packet_count,total_bytes,mean_pkt_len,std_pkt_len,min_pkt_len,max_pkt_len,duration_s,packets_per_s,bytes_per_s
142.250.129.100,192.168.68.114,17,29512420,1770745238.233596,1770745238.37749,16,12351,771.9375,547.0949300624161,71,1298,0.14389395713806152,111.19299460677509,85834.04227426744
142.250.129.101,192.168.68.114,17,29512425,1770745533.884974,1770745534.396637,13,10645,818.8461538461538,543.491620014183,72,1298,0.5116629600524902,25.407350179630672,20804.710974012964
142.250.129.101,192.168.68.114,17,29512426,1770745597.565888,1770745597.655107,10,4972,497.2,515.0867888035957,70,1298,0.0892190933227539,112.08363173815911,55727.98170021272
142.250.129.101,192.168.68.114,17,29512427,1770745658.86736,1770745659.167551,17,6751,397.11764705882354,493.7087808557972,69,1298,0.30019092559814453,56.63062587960213,22489.020900776115
142.250.129.102,192.168.68.114,6,29512424,1770745469.731045,1770745469.840859,15,10594,706.2666666666667,643.1180147938487,72,1472,0.10981392860412598,136.59469423113248,96472.27937897449
142.250.129.102,192.168.68.114,6,29512425,1770745515.064173,1770745533.941995,5,485,97.0,38.05259518088089,72,158,18.877821922302246,0.26486106398180415,25.691523206235
142.250.129.102,192.168.68.114,6,29512426,1770745580.581572,1770745580.581572,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.129.102,192.168.68.114,6,29512427,1770745625.653202,1770745670.70535,2,144,72.0,0.0,72,72,45.05214786529541,0.044392999995914534,3.196295999705846
142.250.129.102,192.168.68.114,6,29512428,1770745715.825315,1770745715.825315,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.129.105,192.168.68.114,6,29512415,1770744918.218901,1770744928.466302,68,69734,1025.5,630.9601898646457,72,1472,10.247400999069214,6.635828929323302,6805.042567021046
142.250.129.105,192.168.68.114,6,29512416,1770744964.144012,1770745009.266605,2,144,72.0,0.0,72,72,45.12259292602539,0.04432369397030946,3.191305965862281
142.250.129.105,192.168.68.114,6,29512417,1770745054.289075,1770745054.289075,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.129.105,192.168.68.114,6,29512418,1770745099.341816,1770745099.341816,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.129.105,192.168.68.114,6,29512419,1770745144.374468,1770745158.808911,3,289,96.33333333333333,42.14656965084268,72,145,14.43444299697876,0.20783621512987532,20.021555390844657
142.250.129.105,192.168.68.114,17,29512415,1770744918.760041,1770744957.820929,100,100636,1006.36,490.3681676026493,72,1298,39.060888051986694,2.560105644984532,2576.387916886634
142.250.129.105,192.168.68.114,17,29512416,1770744962.685654,1770744969.518651,99,103691,1047.3838383838383,479.4790903715028,72,1298,6.83299708366394,14.488517818438016,15175.039405168245
142.250.129.113,192.168.68.114,17,29512428,1770745718.947769,1770745718.975434,10,4964,496.4,515.3693820940472,70,1298,0.027665138244628906,361.46575200799754,179431.59929676997
142.250.129.148,192.168.68.114,17,29512421,1770745283.104934,1770745297.838262,26,12873,495.11538461538464,551.1856548875761,70,1298,14.733328104019165,1.7647065087016798,873.7333417891048
142.250.129.155,192.168.68.114,17,29512416,1770744961.773799,1770744967.190986,39,24501,628.2307692307693,563.8809813547565,70,1298,5.417186975479126,7.1993084559446325,4522.827089207678
142.250.129.157,192.168.68.114,6,29512425,1770745535.322136,1770745535.378752,10,9581,958.1,638.480914184424,72,1472,0.05661606788635254,176.6283031183543,169227.57721769525
142.250.129.157,192.168.68.114,6,29512426,1770745580.581507,1770745595.843163,2,144,72.0,0.0,72,72,15.261656045913696,0.13104737742635075,9.435411174697254
142.250.129.157,192.168.68.114,17,29512425,1770745534.879511,1770745545.443496,20,13512,675.6,578.6980305187809,69,1298,10.563984870910645,1.8932249756503055,1279.0627935493465
142.250.129.157,192.168.68.114,17,29512426,1770745598.864373,1770745603.7564,43,27331,635.6046511627907,552.231712044297,70,1298,4.892027139663696,8.789812233739172,5586.845538612216
142.250.129.157,192.168.68.114,17,29512427,1770745651.270652,1770745676.207151,122,60312,494.3606557377049,518.9477762475659,69,1298,24.936498880386353,4.892426983643576,2418.62341178288
142.250.129.157,192.168.68.114,17,29512428,1770745689.288297,1770745739.134014,237,141189,595.7341772151899,556.6342112559448,69,1298,49.84571695327759,4.754671303497344,2832.5201969176646
142.250.129.95,192.168.68.114,6,29512417,1770745034.833076,1770745068.990753,24,9796,408.1666666666667,534.6633777773001,72,1472,34.15767693519592,0.7026238946381773,286.787652994816
142.250.129.95,192.168.68.114,6,29512418,1770745101.015587,1770745115.686076,16,8653,540.8125,611.336265214707,72,1472,14.670488834381104,1.0906248715109692,589.823563324026
142.250.129.95,192.168.68.114,6,29512419,1770745146.407884,1770745191.618477,3,216,72.0,0.0,72,72,45.21059322357178,0.06635612997079339,4.777641357897124
142.250.129.95,192.168.68.114,6,29512420,1770745205.802826,1770745250.85398,3,216,72.0,0.0,72,72,45.051154136657715,0.06659096881069529,4.794549754370061
142.250.129.95,192.168.68.114,6,29512421,1770745266.686145,1770745312.312243,13,1550,119.23076923076923,98.9327666028415,72,436,45.62609791755676,0.28492465043778475,33.97178524450511
142.250.129.95,192.168.68.114,6,29512422,1770745357.354298,1770745357.354298,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.129.95,192.168.68.114,6,29512423,1770745402.404937,1770745402.404937,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.129.95,192.168.68.114,6,29512424,1770745447.463522,1770745492.524141,2,144,72.0,0.0,72,72,45.06061911582947,0.044384654255613956,3.1956951064042047
142.250.129.95,192.168.68.114,6,29512425,1770745506.704999,1770745506.738541,2,217,108.5,51.61879502661797,72,145,0.03354191780090332,59.62688275224793,6469.5167786189
142.250.129.95,192.168.68.114,6,29512429,1770745740.105005,1770745740.192816,16,8678,542.375,610.354091218095,72,1472,0.08781099319458008,182.20953229108403,98825.8950763767
142.250.129.95,192.168.68.114,17,29512417,1770745068.907874,1770745079.556968,14,10035,716.7857142857143,573.3064932170532,72,1298,10.649093866348267,1.3146658462877094,942.3336976783689
142.250.129.95,192.168.68.114,17,29512418,1770745100.95067,1770745136.070765,20,3664,183.2,109.06376695840784,72,314,35.120095014572144,0.5694745413331466,104.32773597223246
142.250.129.95,192.168.68.114,17,29512419,1770745147.472016,1770745197.42772,18,3782,210.11111111111111,107.48509548599743,72,314,49.95570397377014,0.3603192141872552,75.70707044756662
142.250.129.95,192.168.68.114,17,29512420,1770745203.496297,1770745210.643666,6,1326,221.0,117.74888534504265,72,314,7.147369146347046,0.8394697233549976,185.52280886145448
142.250.129.99,192.168.68.114,17,29512415,1770744917.816097,1770744919.954336,31,18149,585.4516129032259,543.7141919985584,69,1298,2.1382389068603516,14.49791223073307,8487.82609921208
142.250.129.99,192.168.68.114,17,29512416,1770744960.11485,1770744969.582802,79,20285,256.7721518987342,387.814122452387,69,1298,9.467952013015747,8.343937515884894,2142.490791262343
142.250.129.99,192.168.68.114,17,29512428,1770745739.050209,1770745739.191035,17,5570,327.6470588235294,440.7232608418335,69,1298,0.14082598686218262,120.71635625487797,39552.35907880413
142.250.140.100,192.168.68.114,6,29512424,1770745477.426697,1770745477.769088,35,33549,958.5428571428571,621.5317578776005,72,1472,0.3423910140991211,102.22230887714714,97984.46401484027
142.250.140.100,192.168.68.114,6,29512425,1770745523.246822,1770745523.246822,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.100,192.168.68.114,6,29512426,1770745568.299621,1770745613.357189,2,144,72.0,0.0,72,72,45.057567834854126,0.04438765996714334,3.1959115176343205
142.250.140.100,192.168.68.114,6,29512427,1770745658.401459,1770745658.401459,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.100,192.168.68.114,6,29512428,1770745703.479666,1770745717.776662,3,289,96.33333333333333,42.14656965084268,72,145,14.296996116638184,0.20983428795288953,20.214036406128358
142.250.140.100,192.168.68.114,17,29512424,1770745477.752177,1770745491.825756,20,13897,694.85,569.0717534075256,72,1298,14.07357907295227,1.421102613367029,987.45315089808
142.250.140.102,192.168.68.114,6,29512420,1770745243.281909,1770745250.720223,37,20085,542.8378378378378,602.9574111325273,72,1472,7.438313961029053,4.974245533846926,2700.2086904679863
142.250.140.102,192.168.68.114,6,29512421,1770745295.914576,1770745295.914576,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.102,192.168.68.114,6,29512422,1770745340.994509,1770745340.994509,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.102,192.168.68.114,6,29512423,1770745386.027166,1770745431.110373,2,144,72.0,0.0,72,72,45.08320713043213,0.044362416236575976,3.19409396903347
142.250.140.102,192.168.68.114,6,29512424,1770745476.138977,1770745490.773249,3,289,96.33333333333333,42.14656965084268,72,145,14.63427186012268,0.20499824170786252,19.748163951190755
142.250.140.102,192.168.68.114,17,29512420,1770745250.690932,1770745258.527122,30,16188,539.6,504.81964003544596,69,1298,7.8361899852752686,3.828391100314315,2065.7998377296044
142.250.140.102,192.168.68.114,17,29512421,1770745264.77699,1770745269.395012,10,2085,208.5,261.8066504545334,69,915,4.6180219650268555,2.1654292846010414,451.4920058393172
142.250.140.105,192.168.68.114,17,29512424,1770745467.183114,1770745491.755791,91,26921,295.83516483516485,420.80706224894044,69,1298,24.57267689704895,3.7033002298145474,1095.5664339212906
142.250.140.105,192.168.68.114,17,29512425,1770745500.69151,1770745545.208814,142,28765,202.57042253521126,329.2932771578862,70,1298,44.51730394363403,3.189770885042691,646.1532359736127
142.250.140.132,192.168.68.114,6,29512414,1770744848.806874,1770744894.51012,27,19211,711.5185185185185,656.7123460184872,72,1472,45.703245878219604,0.5907676682733634,420.3421361185031
142.250.140.132,192.168.68.114,6,29512415,1770744913.110857,1770744939.615241,2,144,72.0,0.0,72,72,26.50438404083252,0.07545921448009545,5.433063442566873
142.250.140.132,192.168.68.114,6,29512416,1770744984.639746,1770744984.639746,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.132,192.168.68.114,6,29512417,1770745029.683184,1770745074.759816,2,144,72.0,0.0,72,72,45.076632022857666,0.04436888716499118,3.194559875879365
142.250.140.132,192.168.68.114,6,29512418,1770745088.879858,1770745088.901562,2,217,108.5,51.61879502661797,72,145,0.02170395851135254,92.14908879197654,9998.176133929453
142.250.140.132,192.168.68.114,17,29512416,1770744984.591447,1770744984.697932,30,23466,782.2,575.2938319706273,72,1298,0.10648488998413086,281.73011217338734,220369.2937420236
142.250.140.132,192.168.68.114,17,29512424,1770745492.755705,1770745496.147905,15,12461,830.7333333333333,555.8886664826056,70,1298,3.392199993133545,4.421909094499982,3673.427281770952
142.250.140.147,192.168.68.114,6,29512424,1770745478.33417,1770745488.633288,67,69644,1039.4626865671642,624.0014405664756,72,1472,10.299117803573608,6.505411558332909,6762.132575649808
142.250.140.147,192.168.68.114,6,29512425,1770745525.301253,1770745525.301253,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.147,192.168.68.114,6,29512426,1770745570.357344,1770745615.404779,2,144,72.0,0.0,72,72,45.04743504524231,0.04439764434959167,3.1966303931706004
142.250.140.147,192.168.68.114,6,29512427,1770745660.458455,1770745660.458455,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.147,192.168.68.114,6,29512428,1770745705.515832,1770745719.001809,3,289,96.33333333333333,42.14656965084268,72,145,13.485976934432983,0.22245329460265273,21.429667380055545
142.250.140.147,192.168.68.114,17,29512424,1770745478.965416,1770745489.238579,107,96681,903.5607476635514,547.6636341592966,69,1298,10.273163080215454,10.415487339635996,9411.025527881755
142.250.140.149,192.168.68.114,6,29512420,1770745236.364611,1770745236.445662,14,8183,584.5,641.8035584914653,72,1472,0.08105111122131348,172.73051274735036,100960.98470082629
142.250.140.149,192.168.68.114,6,29512421,1770745281.638645,1770745281.638645,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.149,192.168.68.114,6,29512422,1770745326.65992,1770745371.693673,2,144,72.0,0.0,72,72,45.03375291824341,0.0444111332144781,3.197601591442423
142.250.140.149,192.168.68.114,6,29512423,1770745416.747672,1770745416.747672,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.149,192.168.68.114,6,29512424,1770745461.804687,1770745476.469489,3,289,96.33333333333333,42.14656965084268,72,145,14.664802074432373,0.20457146197904755,19.707050837314917
142.250.140.154,192.168.68.114,6,29512414,1770744848.95653,1770744894.510017,27,16657,616.925925925926,636.637617362072,72,1472,45.553486824035645,0.5927098424824384,365.658068378888
142.250.140.154,192.168.68.114,6,29512415,1770744939.61526,1770744939.61526,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.154,192.168.68.114,6,29512416,1770744984.643866,1770744984.643866,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.154,192.168.68.114,6,29512417,1770745029.683179,1770745074.770016,2,144,72.0,0.0,72,72,45.08683705329895,0.04435884463653372,3.193836813830428
142.250.140.154,192.168.68.114,6,29512418,1770745089.066585,1770745089.086008,2,217,108.5,51.61879502661797,72,145,0.01942300796508789,102.97066260771365,11172.316892936931
142.250.140.154,192.168.68.114,17,29512414,1770744849.046835,1770744893.242821,58,40699,701.7068965517242,575.7827626598113,70,1298,44.19598603248596,1.3123363727504007,920.8754833546303
142.250.140.154,192.168.68.114,17,29512415,1770744901.410354,1770744901.481968,13,8497,653.6153846153846,602.107899862577,70,1298,0.07161402702331543,181.52868286219376,118649.93986769694
142.250.140.155,192.168.68.114,17,29512416,1770744984.399069,1770744984.468679,20,13789,689.45,573.3516854977911,71,1298,0.0696098804473877,287.3155343962461,198089.6951894919
142.250.140.94,192.168.68.114,17,29512416,1770744961.527762,1770744967.314211,38,12094,318.2631578947368,459.0711941612946,69,1298,5.786448955535889,6.567067348558471,2090.055592459635
142.250.140.94,192.168.68.114,17,29512417,1770745034.48236,1770745068.916532,18,13484,749.1111111111111,566.9361297036895,72,1298,34.4341721534729,0.5227365397307683,391.58775009609326
142.250.140.94,192.168.68.114,17,29512418,1770745100.838143,1770745135.815615,16,9881,617.5625,554.3440530633179,73,1298,34.97747182846069,0.457437292165325,282.4961177428485
142.250.140.94,192.168.68.114,17,29512419,1770745184.164363,1770745184.234485,7,4260,608.5714285714286,566.4697276827354,73,1298,0.07012200355529785,99.82601245099673,60751.259005892294
142.250.140.95,192.168.68.114,6,29512415,1770744918.332409,1770744924.073296,38,19218,505.7368421052632,576.8758676821925,72,1472,5.74088716506958,6.619186008603504,3347.5662292984775
142.250.140.95,192.168.68.114,6,29512416,1770744966.186537,1770745015.386849,4,288,72.0,0.0,72,72,49.20031189918518,0.08130029761185813,5.853621428053785
142.250.140.95,192.168.68.114,6,29512417,1770745056.323683,1770745060.418652,2,144,72.0,0.0,72,72,4.094969034194946,0.48840418164314436,35.16510107830639
142.250.140.95,192.168.68.114,6,29512418,1770745101.385034,1770745105.449024,2,144,72.0,0.0,72,72,4.063989877700806,0.4921272100046411,35.43315912033416
142.250.140.95,192.168.68.114,6,29512419,1770745146.407837,1770745164.075305,6,578,96.33333333333333,37.69703790308552,72,145,17.667468070983887,0.3396072360732935,32.715497075060604
142.250.140.95,192.168.68.114,6,29512421,1770745270.599116,1770745316.39336,16,8837,552.3125,609.3642281099212,72,1472,45.794243812561035,0.34938888969297305,192.97185113855016
142.250.140.95,192.168.68.114,6,29512422,1770745361.44971,1770745361.44971,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.95,192.168.68.114,6,29512423,1770745406.613449,1770745406.613449,1,72,72.0,0.0,72,72,0.0,1.0,72.0
142.250.140.95,192.168.68.114,6,29512424,1770745451.640316,1770745498.673154,2,144,72.0,0.0,72,72,47.032838106155396,0.042523481051385904,3.0616906356997853
142.250.140.95,192.168.68.114,6,29512425,1770745510.678617,1770745510.701786,2,217,108.5,51.61879502661797,72,145,0.02316904067993164,86.32208936178971,9365.946695754183
142.250.140.95,192.168.68.114,17,29512415,1770744923.675602,1770744958.351544,38,24771,651.8684210526316,553.5043724553306,71,1298,34.675941944122314,1.0958606419757582,714.3569463784606
142.250.140.95,192.168.68.114,17,29512416,1770744964.593718,1770744966.675379,7,1379,197.0,116.7618659209133,72,314,2.0816609859466553,3.362699328688568,662.4517677516478
142.250.140.97,192.168.68.114,6,29512415,1770744956.627963,1770744957.437805,382,542504,1420.1675392670156,245.04484177715906,72,1472,0.8098418712615967,471.6970232780241,669888.8008283278
142.250.140.97,192.168.68.114,6,29512416,1770744960.150188,1770745007.15044,36,25395,705.4166666666666,646.1240648225828,72,1472,47.00025200843811,0.7659533398573438,540.3162518243679
142.250.140.97,192.168.68.114,6,29512417,1770745022.8181,1770745052.210386,3,216,72.0,0.0,72,72,29.3922860622406,0.10206759670368108,7.348866962665038
142.250.140.97,192.168.68.114,6,29512418,1770745093.160245,1770745138.231119,3,216,72.0,0.0,72,72,45.070873975753784,0.06656183329424392,4.792451997185562
142.250.140.97,192.168.68.114,6,29512419,1770745142.427794,1770745197.421603,5,433,86.6,32.64659247149693,72,145,54.99380898475647,0.09091932514414362,7.873613557482837
142.250.140.97,192.168.68.114,6,29512420,1770745200.28989,1770745200.306693,2,217,108.5,51.61879502661797,72,145,0.01680302619934082,119.02617875335216,12914.340394738709
142.250.140.97,192.168.68.114,17,29512415,1770744957.357191,1770744957.43552,12,9553,796.0833333333334,576.5028515790601,73,1298,0.07832884788513184,153.20026176815256,121960.17505593011
142.250.140.97,192.168.68.114,17,29512416,1770744960.246295,1770744965.346989,1138,1420382,1248.1388400702988,218.69522747025474,69,1298,5.100693941116333,223.10689744128,278468.38418404234
142.250.151.132,192.168.68.114,6,29512421,1770745266.776376,1770745312.312182,126,110912,880.2539682539683,638.5568721610684,72,1472,45.53580594062805,2.7670532539664574,2435.7096071740298
142.250.151.132,192.168.68.114,6,29512422,1770745333.800375,1770745379.884994,6,432,72.0,0.0,72,72,46.08461904525757,0.13019528259759897,9.374060347027125
142.250.151.132,192.168.68.114,6,29512423,1770745381.923505,1770745426.986556,5,360,72.0,0.0,72,72,45.063050985336304,0.11095564749104582,7.988806619355299
142.250.151.132,192.168.68.114,6,29512424,1770745447.464717,1770745492.82602,12,2880,240.0,406.5093088501396,72,1472,45.361303091049194,0.26454266483292166,63.4902395599012
142.250.151.132,192.168.68.114,6,29512425,1770745515.064133,1770745537.866153,7,650,92.85714285714286,35.620352662621464,72,145,22.80202007293701,0.3069903446102162,28.50624628523436
